payload,repeat,job_id,status,raw_energies,raw_solutions,runtime_seconds,failure_reason,request_json,response_json
results/phase3/cmpo_v2/qci_payloads/pglib_case30_ieee__demand_surge_BUS5_MG-BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG.json,0,6a580c4608442f441bbb17d0,SKIPPED_COMPLETED,[],[],0.0,Existing completed QCi result not overwritten: results/phase3/cmpo_v2_smoke/qci/pglib_case30_ieee__demand_surge_BUS5_MG-BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/response.json,results/phase3/cmpo_v2_smoke/qci/pglib_case30_ieee__demand_surge_BUS5_MG-BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/request.json,results/phase3/cmpo_v2_smoke/qci/pglib_case30_ieee__demand_surge_BUS5_MG-BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/response.json
results/phase3/cmpo_v2/qci_payloads/pglib_case30_ieee__demand_surge_BUS5_MG-BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG.json,1,6a580c4608442f441bbb17d5,COMPLETED,[-451123.625],"[[178.5937347, 177.8561401, 60.994175, 151.8940582, 134.8982239, 108.2644424, 0, 0, 0.5692843, 0, 0, 174.061676, 147.3417816, 72.211113, 252.6453552, 140.2489777, 136.2510834, 2e-07, 0, 1.0357838, 0, 0, 124.9627686, 95.5377731, 68.8965912, 267.2526245, 89.7853622, 85.4535141, 9e-07, 0, 1.9295162, 0, 0, 165.9763184, 86.6710587, 97.5631561, 242.8374786, 74.2738495, 122.2838669, 1.6e-06, 0, 0.6601085, 0, 0, 150.9110107, 195.6744537, 151.2524719, 276.4225464, 113.9284973, 109.7991333, 9e-07, 0, 0.7468221, 0, 0, 102.7446442, 192.0338745, 139.2322845, 336.2221985, 103.304718, 40.7373085, 3e-07, 0, 1.2459478, 0, 0, 140.4730377, 168.6167908, 55.2903061, 136.4664154, 100.937851, 105.5531769, 0, 0, 0.6558385, 0, 0, 118.4109955, 148.5150146, 86.4732513, 210.4617767, 89.3233566, 122.1913071, 0, 0, 0.6657068, 0, 0, 108.8880768, 129.6661682, 107.7220383, 221.0839996, 93.8500214, 152.517334, 0, 0, 0.9730614, 0, 0, 110.8825226, 164.2507324, 151.6264801, 223.8489075, 175.21521, 236.9888611, 0, 0, 0.8454178, 0, 0, 76.050705, 121.5052643, 85.3352814, 260.0010071, 127.3644714, 146.4614258, 0, 0, 0.6334521, 0, 0, 82.671196, 60.673748, 90.9210205, 205.8063812, 59.3555679, 145.0450897, 0, 0, 0.5757768, 0, 0]]",2.24476358294487,,results/phase3/cmpo_v2_smoke/qci/pglib_case30_ieee__demand_surge_BUS5_MG-BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG/repeat_001/request.json,results/phase3/cmpo_v2_smoke/qci/pglib_case30_ieee__demand_surge_BUS5_MG-BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG/repeat_001/response.json
results/phase3/cmpo_v2/qci_payloads/pglib_case30_ieee__demand_surge_BUS5_MG-BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG.json,2,6a580cd008442f441bbb17dd,COMPLETED,[-429092.34375],"[[162.0944061, 183.1976624, 65.5285187, 155.9036865, 130.5131989, 74.0491943, 1e-07, 0, 0.3255103, 0, 0, 103.2126694, 153.0839386, 81.2174683, 233.9909363, 186.7822876, 117.0289612, 2e-07, 0, 1.0483512, 0, 0, 70.4463043, 158.6435242, 177.4723969, 218.730072, 94.3651199, 77.6126785, 5e-07, 0, 0.6666298, 0, 0, 142.2218628, 170.4390717, 87.7410431, 274.590332, 128.8129425, 82.2787323, 1.1e-06, 0, 0.4713629, 0, 0, 160.4127502, 134.2156525, 114.5611801, 269.0612488, 141.2984467, 173.848999, 7e-07, 0, 1.1405004, 0, 0, 117.0529022, 86.7113342, 106.4384613, 244.9083557, 98.1083603, 119.7072296, 6e-07, 0, 1.4456555, 0, 0, 150.0900269, 134.830719, 53.9500389, 113.8909225, 169.8760529, 184.5799408, 0, 0, 1.2652529, 0, 0, 32.7059479, 173.0698547, 141.1031036, 148.6283417, 213.3955688, 180.3319397, 0, 0, 0.9973534, 0, 0, 131.1672363, 158.2718811, 100.3004227, 188.7320557, 82.4793243, 140.8429413, 0, 0, 1.0233567, 0, 0, 136.0971832, 75.1984253, 72.5652618, 189.7644196, 74.7016754, 192.8107452, 0, 0, 1.6909286, 0, 0, 119.1967621, 120.7142715, 52.0932808, 247.8350677, 98.1065979, 136.3933563, 0, 0, 1.0046664, 0, 0, 97.4778061, 157.8085938, 190.9530182, 196.3665161, 73.4903336, 162.171463, 0, 0, 0.6464998, 0, 0]]",156.68479804089293,,results/phase3/cmpo_v2_smoke/qci/pglib_case30_ieee__demand_surge_BUS5_MG-BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG/repeat_002/request.json,results/phase3/cmpo_v2_smoke/qci/pglib_case30_ieee__demand_surge_BUS5_MG-BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG/repeat_002/response.json
results/phase3/cmpo_v2/qci_payloads/pglib_case30_ieee__demand_surge_BUS5_MG-BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG.json,3,6a580d1a08442f441bbb17e0,COMPLETED,[-436789.6875],"[[157.6250305, 143.5153351, 54.5825729, 132.2609253, 118.9968338, 88.0365906, 0, 0, 0.7520871, 0, 0, 196.0440979, 166.3915253, 83.4614334, 198.0351715, 197.5582428, 212.600647, 1e-07, 0, 0.8090796, 0, 0, 51.6550713, 79.4854507, 107.6573944, 163.8937531, 155.6215363, 122.2483902, 5e-07, 0, 0.4281971, 0, 0, 138.0482178, 95.5810852, 76.5713272, 189.099411, 92.6246567, 100.5850143, 1.4e-06, 0, 1.4483598, 0, 0, 187.4700623, 80.7738647, 119.8704376, 152.8572998, 94.4913559, 215.7231445, 6e-07, 0, 0.5343585, 0, 0, 147.3927612, 95.5648346, 81.0046844, 146.2788696, 115.4007797, 134.6633606, 3e-07, 0, 0.9338986, 0, 0, 136.7791595, 193.6807709, 81.383194, 160.4889221, 110.0614014, 96.9664307, 0, 0, 0.4966351, 0, 0, 132.9624481, 227.7117004, 114.8657608, 268.5115356, 114.665184, 106.9197922, 0, 0, 1.7714182, 0, 0, 107.7460861, 112.9811478, 104.6188278, 278.0301208, 108.3568878, 182.0537567, 0, 0, 0.9919522, 0, 0, 81.6648254, 64.1917038, 126.3980637, 209.6612396, 70.355545, 178.3753052, 0, 0, 1.2641217, 0, 0, 122.61306, 166.2626648, 68.6168289, 328.5097656, 164.4529724, 149.3309479, 0, 0, 0.9422342, 0, 0, 79.5720825, 163.3238678, 103.2400131, 371.6891479, 119.9340363, 88.4010925, 0, 0, 0.5803273, 0, 0]]",203.8015587499831,,results/phase3/cmpo_v2_smoke/qci/pglib_case30_ieee__demand_surge_BUS5_MG-BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG/repeat_003/request.json,results/phase3/cmpo_v2_smoke/qci/pglib_case30_ieee__demand_surge_BUS5_MG-BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG/repeat_003/response.json
results/phase3/cmpo_v2/qci_payloads/pglib_case30_ieee__demand_surge_BUS5_MG-BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG.json,4,6a580d1b08442f441bbb17e6,COMPLETED,[-442715.21875],"[[103.3813019, 154.661911, 50.0047951, 132.1445618, 193.0418243, 103.5510941, 0, 0, 0.9236033, 0, 0, 144.1300049, 128.5028687, 92.7470551, 179.4989929, 163.1489258, 148.8099823, 2e-07, 0, 1.2058531, 0, 0, 160.6848297, 147.9236298, 81.330101, 255.9935608, 113.245697, 93.4528809, 8e-07, 0, 1.4606401, 0, 0, 111.7993622, 103.2923813, 74.3540955, 280.6053162, 112.4577255, 87.9573669, 7e-07, 0, 1.1861142, 0, 0, 151.463562, 162.1721649, 81.011261, 329.6528015, 190.5671692, 141.7661438, 7e-07, 0, 0.9512818, 0, 0, 152.9981537, 116.9421463, 132.015686, 326.6312561, 92.4137726, 163.3249359, 3e-07, 0, 0.9988689, 0, 0, 148.1676331, 156.2195282, 71.2845917, 123.2169571, 99.4183273, 143.7686157, 0, 0, 1.4147143, 0, 0, 120.4952621, 87.7341461, 49.5840111, 167.0432129, 80.815239, 152.009201, 0, 0, 1.5314425, 0, 0, 97.0993271, 125.7713699, 118.012413, 164.8631439, 87.8558655, 150.7572021, 0, 0, 0.9066954, 0, 0, 110.0129929, 162.0084534, 96.5633698, 212.7595673, 98.3309784, 124.097847, 0, 0, 1.4110214, 0, 0, 147.0404968, 102.9812851, 67.9234543, 226.6530151, 121.0766373, 206.8358154, 0, 0, 0.6408092, 0, 0, 0, 167.4599915, 111.7724457, 286.9245911, 208.7404327, 133.6134338, 0, 0, 0.778528, 0, 0]]",311.3226930000819,,results/phase3/cmpo_v2_smoke/qci/pglib_case30_ieee__demand_surge_BUS5_MG-BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG/repeat_004/request.json,results/phase3/cmpo_v2_smoke/qci/pglib_case30_ieee__demand_surge_BUS5_MG-BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG/repeat_004/response.json
results/phase3/cmpo_v2/qci_payloads/pglib_case30_ieee__demand_surge_BUS5_MG-BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG.json,5,6a580d2b08442f441bbb17ed,COMPLETED,[-413865.3125],"[[157.5683289, 244.3727264, 82.7904205, 177.2846832, 184.9887695, 83.8097992, 1e-07, 0, 0.3695991, 0, 0, 107.9004135, 150.6083527, 93.952652, 253.0742798, 108.5070038, 70.4170609, 2e-07, 0, 1.4197695, 0, 0, 118.0306702, 132.9177856, 176.7564697, 189.8591003, 103.8745117, 162.6796417, 3e-07, 0, 0.9437968, 0, 0, 91.4365997, 149.1476593, 132.0766144, 165.1094055, 131.2873535, 97.0621872, 1.3e-06, 0, 0.6311152, 0, 0, 75.7786255, 116.1882935, 135.1014557, 137.2346191, 177.6747589, 163.7555237, 1.2e-06, 0, 1.3056955, 0, 0, 187.9624481, 133.3206024, 110.5523605, 146.8112946, 131.0998993, 176.3017273, 4e-07, 0, 1.1533965, 0, 0, 82.72258, 143.8908997, 55.64077, 103.9313812, 166.2312469, 155.2298737, 0, 0, 0.4949784, 0, 0, 119.7013626, 55.980854, 79.6158295, 73.7200928, 45.1467438, 164.9999084, 0, 0, 1.0048586, 0, 0, 175.0680084, 306.2052002, 116.0916595, 265.7926941, 128.2085419, 96.1155624, 0, 0, 1.6998692, 0, 0, 81.4303589, 121.9424896, 115.4801712, 252.9370422, 122.7487869, 189.1994781, 0, 0, 1.0405294, 0, 0, 113.1715088, 134.232132, 126.8693161, 230.1216431, 113.8335953, 213.6025391, 0, 0, 1.0651796, 0, 0, 120.0511322, 98.429184, 102.4276886, 221.9448395, 69.0089035, 169.3385162, 0, 0, 0.5146796, 0, 0]]",403.33640116686,,results/phase3/cmpo_v2_smoke/qci/pglib_case30_ieee__demand_surge_BUS5_MG-BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG/repeat_005/request.json,results/phase3/cmpo_v2_smoke/qci/pglib_case30_ieee__demand_surge_BUS5_MG-BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG/repeat_005/response.json
results/phase3/cmpo_v2/qci_payloads/pglib_case30_ieee__demand_surge_BUS5_MG-BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG.json,6,6a580dc508442f441bbb17f4,COMPLETED,[-423745.46875],"[[72.4590988, 128.1717072, 24.0095387, 154.2817535, 218.3967133, 83.6236038, 0, 0, 0.7694548, 0, 0, 136.778656, 241.4457855, 141.7861023, 253.667511, 160.5596924, 88.682312, 1e-07, 0, 0.5877802, 0, 0, 145.5308533, 90.3757477, 141.7902985, 177.1035614, 81.3861465, 180.2923279, 5e-07, 0, 0.6883009, 0, 0, 47.832695, 150.3874512, 164.992157, 125.1477814, 144.0972137, 114.5209808, 1.1e-06, 0, 1.1929396, 0, 0, 112.7117233, 167.5687714, 143.870575, 138.6938782, 136.0093079, 121.1642532, 1.9e-06, 0, 2.0693135, 0, 0, 127.2455139, 68.792717, 47.5990753, 173.909256, 91.4347839, 83.4767685, 5e-07, 0, 0.9114437, 0, 0, 196.5001221, 261.6773987, 84.8157349, 213.2276306, 131.9524536, 126.4192657, 0, 0, 0.6852937, 0, 0, 110.2875443, 114.7743835, 103.7990799, 216.3513489, 110.9001007, 173.8473053, 0, 0, 1.8972797, 0, 0, 104.3808289, 152.9510651, 124.2789841, 218.663681, 52.4784012, 113.2671967, 0, 0, 0.7439195, 0, 0, 116.5643692, 128.7211456, 100.9466248, 230.1330261, 117.2437134, 194.3578186, 0, 0, 1.4064474, 0, 0, 153.7781525, 118.219017, 105.4412613, 258.9481506, 103.2057343, 216.2370758, 0, 0, 0.8445719, 0, 0, 102.7731323, 168.0003967, 167.173645, 236.6755524, 59.042717, 119.7953644, 0, 0, 0.5763774, 0, 0]]",388.0769694580231,,results/phase3/cmpo_v2_smoke/qci/pglib_case30_ieee__demand_surge_BUS5_MG-BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG/repeat_006/request.json,results/phase3/cmpo_v2_smoke/qci/pglib_case30_ieee__demand_surge_BUS5_MG-BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG/repeat_006/response.json
results/phase3/cmpo_v2/qci_payloads/pglib_case30_ieee__demand_surge_BUS5_MG-BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG.json,7,6a580df508442f441bbb17f7,COMPLETED,[-441658.84375],"[[154.5204315, 222.223999, 37.7023964, 211.8460083, 155.5241241, 42.1997299, 0, 0, 0.5878417, 0, 0, 132.3583679, 96.6249847, 96.2787781, 230.8099365, 133.147995, 145.6839447, 2e-07, 0, 0.5507271, 0, 0, 135.1220856, 148.2657013, 147.6967163, 197.7029877, 67.9852753, 112.2269592, 7e-07, 0, 0.624277, 0, 0, 144.7756195, 114.4810867, 122.2558212, 202.4246979, 58.2958069, 94.04216, 1e-06, 0, 0.8125889, 0, 0, 132.2819519, 106.8010025, 112.6462708, 199.0720367, 114.1057358, 145.0669403, 1e-06, 0, 0.8808389, 0, 0, 131.374527, 271.1161194, 121.5142365, 327.9949646, 165.2100525, 30.1985321, 3e-07, 0, 0.8444945, 0, 0, 63.1580544, 200.7158508, 81.3796997, 141.8191528, 190.3090668, 120.8331451, 0, 0, 1.2012701, 0, 0, 83.7808228, 146.691925, 89.3444748, 185.8248901, 105.2414169, 122.878273, 0, 0, 0.8983775, 0, 0, 132.0976105, 147.1039276, 89.5324478, 218.4562073, 66.4476166, 117.3065033, 0, 0, 1.7354012, 0, 0, 86.723671, 138.0710907, 125.5795898, 256.3883057, 139.4646912, 163.5770874, 0, 0, 0.7637474, 0, 0, 72.4670868, 143.6577454, 144.7117767, 243.0566711, 58.2553902, 115.6036911, 0, 0, 0.7006226, 0, 0, 117.7165833, 136.2284698, 53.3679314, 330.322937, 153.92453, 146.1055756, 0, 0, 0.6786705, 0, 0]]",402.57671950012445,,results/phase3/cmpo_v2_smoke/qci/pglib_case30_ieee__demand_surge_BUS5_MG-BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG/repeat_007/request.json,results/phase3/cmpo_v2_smoke/qci/pglib_case30_ieee__demand_surge_BUS5_MG-BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG/repeat_007/response.json
results/phase3/cmpo_v2/qci_payloads/pglib_case30_ieee__demand_surge_BUS5_MG-BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG.json,8,6a580e6108442f441bbb17fc,COMPLETED,[-441606.46875],"[[82.0691528, 171.3232117, 66.9480896, 141.8568878, 144.3097382, 28.9707355, 0, 0, 1.1725172, 0, 0, 176.5339661, 116.4555893, 55.6619148, 225.597229, 118.5617218, 138.8338623, 1e-07, 0, 1.6964881, 0, 0, 159.6157379, 156.9656219, 132.192688, 205.8134003, 140.6189117, 164.528656, 3e-07, 0, 0.9000964, 0, 0, 115.3617935, 103.0271072, 110.4981155, 195.5998535, 116.0420303, 135.6687927, 2.4e-06, 0, 0.6566781, 0, 0, 100.3076477, 120.7575455, 103.6897583, 209.544281, 100.8732147, 83.7476425, 5e-07, 0, 0.7393761, 0, 0, 203.407074, 142.2130737, 78.2975388, 244.1474915, 93.1832962, 115.5457916, 2e-07, 0, 0.5185688, 0, 0, 107.1316299, 119.7511139, 26.6814404, 132.0861511, 161.5919037, 164.0064392, 0, 0, 1.6091805, 0, 0, 135.2427521, 193.0856171, 98.0103912, 229.5769806, 85.0579987, 109.1521149, 0, 0, 1.8275825, 0, 0, 65.7021332, 146.3440552, 104.0482712, 259.9114685, 132.0112, 120.1998749, 0, 0, 1.4385896, 0, 0, 162.8608398, 148.7289124, 121.1047974, 264.5552673, 49.1838379, 125.468689, 0, 0, 1.1021172, 0, 0, 40.4161606, 148.427597, 128.5056152, 318.7496643, 175.8476562, 162.007843, 0, 0, 0.5695126, 0, 0, 132.9468231, 121.8763962, 65.9658966, 348.4129944, 118.9162369, 164.8202972, 0, 0, 0.6132213, 0, 0]]",370.4696793339681,,results/phase3/cmpo_v2_smoke/qci/pglib_case30_ieee__demand_surge_BUS5_MG-BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG/repeat_008/request.json,results/phase3/cmpo_v2_smoke/qci/pglib_case30_ieee__demand_surge_BUS5_MG-BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG/repeat_008/response.json
results/phase3/cmpo_v2/qci_payloads/pglib_case30_ieee__demand_surge_BUS5_MG-BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG.json,9,6a580ece08442f441bbb1802,COMPLETED,[-427256.8125],"[[109.6750259, 159.0558472, 55.4883804, 125.6158981, 165.3928375, 79.828331, 0, 0, 0.8071893, 0, 0, 106.1547165, 146.8751373, 129.8674316, 166.1930389, 133.4082947, 118.6338196, 2e-07, 0, 0.8172147, 0, 0, 173.8050537, 119.2769394, 80.1424866, 190.9093933, 109.3986664, 139.2947083, 5e-07, 0, 1.1079339, 0, 0, 75.7392578, 176.1929932, 216.878891, 139.9061127, 126.8302612, 123.6549149, 1.4e-06, 0, 1.1246884, 0, 0, 68.8156052, 180.5520477, 180.7344818, 128.0534668, 103.7044449, 56.6234627, 5e-07, 0, 0.6048374, 0, 0, 121.3289413, 175.8599396, 105.4166336, 170.4000702, 122.036438, 78.9126282, 4e-07, 0, 1.2229527, 0, 0, 118.8362885, 214.3561096, 128.8841553, 101.8893356, 68.2793121, 74.4501572, 0, 0, 1.2805177, 0, 0, 127.8918457, 119.9465866, 71.8883362, 151.1735077, 105.2694702, 162.359024, 0, 0, 1.0829314, 0, 0, 33.0284996, 144.4125977, 51.1214867, 264.2663879, 215.5055084, 132.9066162, 0, 0, 0.8322031, 0, 0, 160.8800659, 131.6496735, 82.9133224, 305.8209229, 58.8957062, 123.8489838, 0, 0, 0.8167357, 0, 0, 142.127594, 99.7029266, 77.3981247, 327.0131226, 202.6183472, 289.1848145, 0, 0, 0.7237262, 0, 0, 172.5206299, 171.6595154, 100.9453812, 359.3270874, 80.1755371, 155.3880615, 0, 0, 0.3868385, 0, 0]]",368.18879170902073,,results/phase3/cmpo_v2_smoke/qci/pglib_case30_ieee__demand_surge_BUS5_MG-BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG/repeat_009/request.json,results/phase3/cmpo_v2_smoke/qci/pglib_case30_ieee__demand_surge_BUS5_MG-BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG/repeat_009/response.json
results/phase3/cmpo_v2/qci_payloads/pglib_case30_ieee__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG.json,0,6a580c4608442f441bbb17d1,SKIPPED_COMPLETED,[],[],0.0,Existing completed QCi result not overwritten: results/phase3/cmpo_v2_smoke/qci/pglib_case30_ieee__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/response.json,results/phase3/cmpo_v2_smoke/qci/pglib_case30_ieee__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/request.json,results/phase3/cmpo_v2_smoke/qci/pglib_case30_ieee__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/response.json
results/phase3/cmpo_v2/qci_payloads/pglib_case30_ieee__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG.json,1,6a580c4608442f441bbb17d6,COMPLETED,[-499150.96875],"[[205.4482574, 299.4799194, 167.6908112, 140.8997192, 8e-07, 1.7e-06, 2.62e-05, 0, 0.5870633, 0, 0, 148.8746033, 161.7417145, 104.2935181, 215.1730347, 1e-07, 1.7e-06, 5.7e-05, 0, 1.2637225, 0, 0, 158.6808624, 120.4233322, 73.3650055, 287.9681702, 8e-07, 8.3e-06, 0.0001835, 0, 2.0942667, 0, 0, 165.8444672, 225.9405518, 166.4364014, 295.6743774, 1e-07, 4.8e-06, 0.0002783, 0, 1.5304515, 0, 0, 181.0270538, 260.7598572, 183.2584076, 372.9375916, 8e-07, 1.81e-05, 0.0001248, 0, 0.907847, 0, 0, 191.466156, 272.0293884, 187.7704773, 448.1156311, 1e-07, 6e-07, 2.17e-05, 0, 1.0357752, 0, 0, 180.1555176, 350.6977234, 175.1007843, 187.4718933, 0, 0, 0, 0, 1.4098086, 0, 0, 122.3379211, 222.6936035, 128.6934814, 277.9120483, 0, 0, 0, 0, 1.5873402, 0, 0, 46.6636696, 117.8124237, 97.6847305, 258.3673401, 0, 0, 0, 0, 1.5607818, 0, 0, 97.1790848, 244.4840393, 161.424881, 358.787262, 0, 0, 0, 0, 2.0223765, 0, 0, 158.9446716, 297.2286682, 161.7950439, 473.2834473, 0, 0, 0, 0, 1.4115803, 0, 0, 59.2502861, 141.4947052, 114.7017975, 513.6864624, 0, 0, 0, 0, 1.4377608, 0, 0]]",17.689758999971673,,results/phase3/cmpo_v2_smoke/qci/pglib_case30_ieee__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_001/request.json,results/phase3/cmpo_v2_smoke/qci/pglib_case30_ieee__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_001/response.json
results/phase3/cmpo_v2/qci_payloads/pglib_case30_ieee__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG.json,2,6a580cdf08442f441bbb17de,COMPLETED,[-478214.3125],"[[243.8437195, 224.5511627, 84.6551285, 198.1834869, 5.7e-06, 9.4e-06, 0.0001042, 0, 0.8531221, 0, 0, 150.6195068, 195.1292877, 161.7215576, 227.8436584, 5.6e-06, 2.76e-05, 0.0001728, 0, 1.9579456, 0, 0, 132.6855621, 197.7860718, 171.2730103, 237.3869019, 2.5e-06, 1.65e-05, 0.0002112, 0, 2.1711669, 0, 0, 146.0808258, 227.9614258, 187.3338928, 258.8813477, 2e-07, 5.1e-06, 0.0002404, 0, 1.4885919, 0, 0, 85.252739, 359.0636292, 387.7767944, 194.4633789, 4e-07, 3.6e-06, 0.0001528, 0, 1.8542805, 0, 0, 97.9021683, 274.8595276, 271.9757996, 175.9164429, 2.9e-06, 7e-06, 8.61e-05, 0, 1.019491, 0, 0, 182.6821136, 274.7931519, 135.5261841, 172.3101196, 0, 0, 0, 0, 2.2687047, 0, 0, 101.3641891, 169.5952759, 99.2386017, 232.2947388, 0, 0, 0, 0, 2.5765338, 0, 0, 74.1665192, 133.400177, 87.1991425, 283.8404541, 0, 0, 0, 0, 2.3887765, 0, 0, 84.5344543, 317.3578186, 243.7994385, 324.5386047, 0, 0, 0, 0, 2.0371063, 0, 0, 148.1593475, 276.8223267, 143.4428101, 439.4085999, 0, 0, 0, 0, 2.5264421, 0, 0, 210.3639069, 258.4263, 75.0855103, 616.3302612, 0, 0, 0, 0, 1.0287321, 0, 0]]",172.33226570812985,,results/phase3/cmpo_v2_smoke/qci/pglib_case30_ieee__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_002/request.json,results/phase3/cmpo_v2_smoke/qci/pglib_case30_ieee__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_002/response.json
results/phase3/cmpo_v2/qci_payloads/pglib_case30_ieee__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG.json,3,6a580d1a08442f441bbb17e5,COMPLETED,[-485300.21875],"[[216.3862305, 237.3634491, 118.849144, 153.6940613, 5e-07, 8.8e-06, 7.74e-05, 0, 1.7043494, 0, 0, 176.47052, 220.7575531, 136.9719543, 243.8113098, 1.8e-06, 2.37e-05, 7.12e-05, 0, 1.2326955, 0, 0, 149.6560822, 209.0187225, 182.7326355, 270.2225342, 4.6e-06, 2.57e-05, 0.0002036, 0, 1.4846145, 0, 0, 129.8460693, 185.5337372, 176.2935944, 268.929718, 6e-07, 1.38e-05, 0.0002313, 0, 1.3152959, 0, 0, 114.4328079, 193.0141449, 167.4041748, 274.317627, 1.8e-06, 8.9e-06, 0.0001171, 0, 1.5219795, 0, 0, 108.1173859, 193.8526764, 174.9671631, 286.3640442, 1.71e-05, 2.88e-05, 5.77e-05, 0, 2.0800383, 0, 0, 151.6280823, 251.6688385, 138.5574341, 135.7548981, 1.6e-06, 7e-07, 0, 0, 2.6644728, 0, 0, 135.7967529, 266.7397156, 151.8114319, 265.9016418, 0, 0, 0, 0, 1.8048358, 0, 0, 142.5399628, 316.6947937, 189.6007843, 347.7854004, 0, 0, 0, 0, 1.4701414, 0, 0, 43.2814102, 242.2602997, 227.2735138, 359.8192444, 0, 0, 0, 0, 1.9618623, 0, 0, 100.2261581, 256.4301453, 185.0592499, 399.1704712, 0, 0, 0, 0, 1.3284526, 0, 0, 157.0018616, 252.9384003, 127.1473694, 546.8417969, 0, 0, 0, 0, 0.4935103, 0, 0]]",296.37797820800915,,results/phase3/cmpo_v2_smoke/qci/pglib_case30_ieee__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_003/request.json,results/phase3/cmpo_v2_smoke/qci/pglib_case30_ieee__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_003/response.json
